hf_index,pair_id,caption,is_balanced_subset,is_audioset_eval
1889,EieK70X8lnw.wav,Someone is playing a complex groove on the drums playing along to digital strings playing in a minor key. A very low sounding e-bass is playing a bassline. Panned to the right side of the speakers you can hear a synth lead sound playing a melody in the mid-range. This song may be playing live on a drum off show.,False,False
1891,EkMgPJfSL04.wav,This audio contains someone playing a piece of music on a harp. The piece sounds dreamy and peaceful. There is some reverb from the room in the recording. This song may be playing for a soft indie-video-game.,False,False
1892,EkmHGd0U8yE.wav,"This music is instrumental. The tempo is slow with a melancholic cello harmony, and a piano and violin accompaniment. The music is soft, pensive, melancholic, sentimental, sad, reflective, meditative and delicate. This music is a Violin Instrumental.",False,False
1893,Ekoh6TJpA88.wav,"Female singers sing this Christmas carol in vocal harmony. The song is medium tempo with bells percussions, keyboard accompaniment, steady drumming rhythm and a percussive bass line. The song is a Christmas carol that doubles as a lullaby. The song is cheerful and festive.",False,False
1895,Emc18GpAeRY.wav,"A male vocalist sings this traditional Carnatic vocals. The song is medium tempo with a violin accompaniment, tabla and mridangam playing percussion. The song is energetic and passionate and highlights the traditional Carnatic music art form. The audio quality is bad.",False,False
1896,EnJ8zV3vaJA.wav,This audio contains a saxophone player playing along to a high beeping tone that seems not to be part of the music. In the background you can hear people laughing. THis song may be playing live at a jazz performance.,False,False
1897,EnewI6fNhVA.wav,"This music is an instrumental.the tempo is fast with a harmonium melody and tabla accompaniment. The performance is live with ambient sounds of people talking, sound of glass bangles and a woman’s voice. This music is Indian Classical.",False,False
1898,EoZH1gyRlr4.wav,This classical song features a harpsichord. An ascending pattern is played on the instrument. There are no other instruments in this song. There are no voices in this song. This song can be played when aristocracy is introduced to the public.,False,False
1900,EptdhC17avY.wav,This is a compilation of various flamenco recordings. The acoustic guitar is being played at first with the picado technique and then with the free stroke technique. There is a percussive backing track in each part. The music has an exotic feel to it. These separate parts could be used as an advertisement jingle or they could be sampled for use in beat-making.,False,False
1901,EremEyLrdUY.wav,modern folk rock or indie with fingerstyle acoustic guitar and smooth male vocals. The vocal production is loud. Drums are present with the ride cymbal playing a steady pattern and the snare being played with brushes. The mood is mellow.,False,False
1903,EsssGCL-Axw.wav,"The low quality recording features a live performance of a rock song that contains harmonizing background vocals, alongside passionate female vocals, singing over wide electric guitar melody, punchy snare, groovy bass, punchy kick and shimmering hi hats and crash cymbals. It sounds emotional, passionate and addictive - thanks to that cadence.",False,False
1904,EtmKuWPpjG0.wav,This pop song features a female voice singing the main melody. This is accompanied by male and female backing voices. The voices sing a repetitive melody. This is accompanied by percussion playing a simple beat. Trumpets play a backing melody. The bass plays a groovy descending bassline. The mood of this song is happy. This song can be played at a club.,False,False
1907,EwoCbcSXlSM.wav,"A male vocalist sings this soft Christian Worship song. The tempo is medium with a keyboard accompaniment, steady drumming, flute melody, subtle bass line; rhythmic acoustic guitar and soft vocals. The song is a melodious, soothing, prayerful, calm ,contemporary Christian Praise and Worship song.",False,False
1913,Ezodz2aZnzQ.wav,"The low quality recording features a mellow keys melody and breathy flute melody being played. It sounds sad, passionate and emotional. The recording is noisy and in mono as it was probably recorded with a phone.",False,False
1915,F1uXNtotVsg.wav,This is an instrumental jam piece. The only instrument is an acoustic guitar which is being played with a percussive slap technique. The track is groovy. This piece could fit perfectly as an advertisement jingle.,False,False
1916,F2ekiX14ID4.wav,The low quality recording features a cello solo melody played over mellow piano chords. It sounds passionate and emotional. The recording is noisy.,False,False
1919,F5xnAYHuGlo.wav,This salsa song features a male voice. It starts off with the keyboard and bass playing a synchronized melody. The percussion is played only as a rimshot in a grouping of two strokes followed by a group of three strokes. This is followed by a male voice singing one word. The rest of the instruments start playing at a faster tempo. The main melody of the song is played on the trumpet and saxophone. This is accompanied by percussion playing a salsa beat. A keyboard plays chords with a salsa feel. This song can be played at a dance party.,False,False
1920,F5zDEHggiMg.wav,"We hear a viola and harpsichord being played, with the overall emotion of the piece being thrilling and suspenseful. A high tremolo is played on the violin, which creates the feeling of an energy build-up. This is a classical style piece.",False,False
1922,F7Y1T-rQ2JU.wav,This is an educational recording. There is a male voice speaking in an instructive manner regarding numerous singing bowls in different shapes and sizes. The player hits each singing bowl while describing their feelings. The sound of the bowls could be isolated from the voice for meditation music.,False,False
1924,F8wGRd9332s.wav,Someone is strumming chords on a guitar while someone else is playing a melody using a harmonica. This song sounds like sitting around  a bonfire.,False,False
